comment,label_id,label
may cai bai nay kho vkl,1.0,
dkm cuoc doi nhu cc y,1.0,
chetme quen mat roi,1.0,
lam an nhu vcl,1.0,
nhac gi dau ma nghe nhu lozz,1.0,
dit me sao may den the nay,1.0,
bai nay nham vl ra,1.0,
me oi tram cam vcl,1.0,
thoi bo me di lam lai,1.0,
phim deo gi xem chan chetme,1.0,
di choi ve met vai lon,1.0,
an cai loz gi ma do the,1.0,
dm mua he nong vkl,1.0,
cong viec nhieu nhu cc,1.0,
dit me khong tin duoc luon,1.0,
xem bong da tuc chetme,1.0,
dm troi mua uot het,1.0,
may cai do mắc loz,1.0,
dkm nay sao lag vcl,1.0,
dm phim hay vl luon a,1.0,
thang nay noi nhieu vlon,1.0,
"deo me, lai het tien roi",1.0,
"cai con loz nay, kho vkl",1.0,
"chet me, quen mat roi",1.0,
bua nay troi nong vcl,1.0,
phim hanh dong nhieu canh vl,1.0,
deo hieu noi gi luon a,1.0,
dkm sai roi kia,1.0,
con cac gi the nay,1.0,
dit me sao lai the chu,1.0,
thiet hai vkl ra y,1.0,
dit me sao van chua xong,1.0,
buon ngu vkl ra,1.0,
cai loz gi dang xay ra vay,1.0,
"dm may, lai thua roi",1.0,
doc cai nay tuc chet me,1.0,
lam bai tap met vcl,1.0,
"deo me, lai roi roi",1.0,
dm nay bua ghe,1.0,
clgt troi,1.0,
vl luon a,1.0,
đm điên cuồng vãi,1.0,
vcl cai gi the nay,1.0,
dkm chan vcl,1.0,
ngu vcl,1.0,
dm phai lam sao day,1.0,
cai con loz gi day,1.0,
đm sao ma kho the,1.0,
bố tổ sư,1.0,
vcl may cai nay,1.0,
đm buc minh vcl,1.0,
đm méo hiểu,1.0,
clgt luon a,1.0,
thôi r dcm,1.0,
đm lãng phí vãi,1.0,
tức vcl,1.0,
dm lam sao ma xong duoc,1.0,
dkm that vong qua,1.0,
dm phim gì đâu mà chán vcl,1.0,
"địt mẹ lại mưa rồi, đéo đi đâu được",1.0,
"thôi cút mẹ đi, nói nhiều vãi lồn",1.0,
éo hiểu sao lại có đứa thích cái bài loz này,1.0,
"vcl, vừa ăn xong đã đói lại rồi",1.0,
đm đường đông như cái lồn,1.0,
cái đéo gì mà khó vãi cả lồn,1.0,
đm hôm nay xui vcl,1.0,
"mệt lồn, muốn đi ngủ quá",1.0,
địt mẹ nhạc nhẽo gì mà như đấm vào tai,1.0,
"công việc như cặc, muốn bỏ mẹ luôn",1.0,
"dm lại mất mạng, bực vcl",1.0,
"thôi dẹp mẹ đi, không làm nữa đâu",1.0,
đéo tin được cái bọn này nói gì,1.0,
"vcl, lại phải tăng ca à",1.0,
địt mẹ xe tắc đường kinh khủng,1.0,
ăn cái loz gì mà ngon thế,1.0,
"buồn vãi cả lồn, không có gì làm",1.0,
dm cái điện thoại hết pin nhanh vcl,1.0,
"chán như con chó, đéo muốn làm gì",1.0,
dm nay di lam met vl ra y,1.0,
deo hieu sao ma cu nhieu chuyen vl,1.0,
"nay an cai gi cung deo ngon, chan vcl",1.0,
me oi cai thang game nay lag nhu cc,1.0,
dit me sao ma may cai cong viec nay nhieu nhu buoi,1.0,
"ngay nao cung mua, tuc anh ach luon y",1.0,
"lozzzzz, sao ma cai phim nay ket cuc dau vai ca lon",1.0,
"thoi roi, hom nay lai phai tang ca den chet me roi",1.0,
"cuoi cung cung xong cai dong buoi nay, met nua nguoi",1.0,
"dm troi nong nhu cai loz ay, k chiu noi",1.0,
"nhieu khi thay doi bo doi, that la met cai dau",1.0,
may cai bai tap nay kho vai ca lon ra,1.0,
"dm nay lai phai vao lam som, chan chet me",1.0,
"deo hieu sao lai quen cai nay, ngu vcl",1.0,
"cai gi cung phai den tay, met nhu cho",1.0,
"dm cuoi cung cung xong, tho phao nhe nhom nhu buoi",1.0,
"tinh toan lam cc gi cho nhieu, cu lam dai di",1.0,
"hom nay lai bi sep chui, tuc vai ca lol",1.0,
"dit me cai dien thoai lag nhu cho ay, muon dap di",1.0,
"mai lai cuoi tuan, me oi sung suong vl luon y",1.0,
dm nay buon ngu vcl,1.0,
thang lozzz game nay kho vl,1.0,
con meo nay de thuong chet me di duoc,1.0,
"thoi roi l oi, sap het tien den noi roi",1.0,
dit me di hoc ma toan gap may dua oc cho,1.0,
troi oi dep vl luon ay,1.0,
dm thang ban toan pha game,1.0,
"nay an ngon vl, chet me di duoc",1.0,
lam bai tap met vl ra,1.0,
dm sao may cu bi lag hoai vay,1.0,
"nhac hay vl, nghe phi pha luon",1.0,
dm cai thoi tiet nhu cc nay ai ma chiu noi,1.0,
xem phim nay buon cuoi chet me,1.0,
lozzzzz oi tu nhien muon di du lich vl,1.0,
dm sao lai bi mat mang giua chung the nay,1.0,
"cai ao nay dep vcl, phai mua thoi",1.0,
dm traffic dong nhu cc,1.0,
"troi oi lac vl ra, khong biet duong nao di",1.0,
dit me sao di dau cung bi tre the nay,1.0,
"ngay nao cung an mi, ngan chet me di duoc",1.0,
dm bua nay lam an nhu cc,1.0,
lozzz nay lag vl,1.0,
"dkm, mat ngu vl",1.0,
cc gi ma cham the nay,1.0,
vcl cai game nay kho the,1.0,
"chet me roi, quen mat",1.0,
"meo meo, muon chui the vl",1.0,
"dit me, sap di lam roi",1.0,
tu nhien thay met vl,1.0,
"vkl, lai phai lam lai",1.0,
"dm, may mua hang lau vl",1.0,
"lozz nha, het tien roi",1.0,
"cc gi, toan la do deu",1.0,
"dit me, bi lua roi",1.0,
"vcl, lai phai doi nua",1.0,
"chet tieng roi, chac chet",1.0,
"dm, mưa gio lanh vl",1.0,
"lozz, lai bi mat mang",1.0,
"cc gi, xem chan vl",1.0,
"dit me, lai bi cam roi",1.0,
dm bua nay troi oi bua nay nong vcl luon ay,1.0,
đm con game lol nay lag vl ra. thua hoai,1.0,
nhac gi dau ma nghe nhuc nao vcl,1.0,
di me cai ket phim j dau te vcl,1.0,
"vcl cai traffic, ket xe di me luon",1.0,
dm an gi dau ma dở vcl luon ha,1.0,
phim kinh di ma lam het hon vcl,1.0,
di me bai tap nhieu vcl lam hoai khong xong,1.0,
lozz lam sao ma cai dien thoai no cu bi out ra hoai vay troi,1.0,
vcl cai de thi kho nhu quỷ,1.0,
dm cai may lanh hu roi nong vcl,1.0,
troi oi cai ao nay dat vcl ra,1.0,
di me may gio roi ma van chua co xe buyt nua,1.0,
lozz oi cai wifi yeu vcl luon,1.0,
dm cai tran dau nay hay vcl luon,1.0,
vcl cai game nay do hoa dep chet me luon,1.0,
nhau dm bua nay uong nhieu vcl roi,1.0,
di me cai mon nay kho hoc vcl,1.0,
lozz oi cai project nay nhieu viec vcl,1.0,
dm cai am thanh nghe re vcl,1.0,
dm bua nay lam an nhu cc,1.0,
"vai lon that chu, ko the tin dc",1.0,
"đm điên mẹ rồi, sao mà khó quá vậy",1.0,
"vl luon, lam gi ma nhieu viec the",1.0,
"nhức nách vcl, chịu sao nổi",1.0,
dm sao ma đen du vay troi,1.0,
"vcl, đúng là cuộc đời như cc",1.0,
đm mất thời gian vãi,1.0,
"lozz thiệt, rớt hoài",1.0,
"vl, lại phải làm lại từ đầu",1.0,
dm lam sao ma xong duoc gio,1.0,
đúng là nhức cái đầu vcl,1.0,
"làm ăn như cc, chán vãi",1.0,
"vcl, hết tiền rồi",1.0,
"dm tức á, sao mà khó khăn vậy",1.0,
"lozz thật, không hiểu nổi",1.0,
"vl, đúng là số nhọ",1.0,
đm cái thời tiết như cc,1.0,
"nhức nách vcl, đau đầu quá",1.0,
dm mệt mỏi vãi loz,1.0,
"Trời đụ, kẹt xe vcl ra đường muốn điên cái đầu",1.0,
"Đm, cái game gì lag vcl chơi muốn đập máy",1.0,
"Má ơi, cái đề thi khó như chó, đéo làm được gì",1.0,
"Vcc, mới sáng sớm đã gặp chuyện xui, đúng là cái số",1.0,
"Loz, lại mưa nữa rồi, đường xá như c*t",1.0,
"Đm, thằng nào đậu xe ngu vcl che hết lối đi",1.0,
"Mẹ kiếp, cái mạng lag như cc, coi phim giật tung đít",1.0,
"Vcl, làm việc quần quật cả ngày mà lương ba cọc ba đồng",1.0,
"Djt mẹ, cái dự án gì đâu mà sửa lên sửa xuống, mệt vcl",1.0,
"Chán như con chó cắn, hết tiền rồi anh em ơi",1.0,
"Đm, quán này làm đồ ăn như loz, ăn không vô",1.0,
"Thề luôn, cái thời tiết như cc, lúc nóng lúc lạnh",1.0,
"Vcc, mua đồ online toàn bị lừa, chán đéo tả",1.0,
"Đm, lại phải tăng ca, cuộc đời như cc",1.0,
"Loz, mới tháng mà đã hết tiền, đúng là cuộc đời khốn nạn",1.0,
"Má ơi, cái máy tính cùi bắp, mở lên là treo",1.0,
"Vcl, mấy vụ drama trên mạng nhảm vcl",1.0,
"Đm, đường đông như chó, đi làm muốn trễ giờ",1.0,
"Chán như con gián, không có gì làm",1.0,
"Mẹ kiếp, lại quên tắt bếp, may mà chưa cháy nhà",1.0,
dm bua nay đen vcl,1.0,
"lozz thiệt chứ, làm đi làm lại hoài",1.0,
"thôi djt mẹ, nghỉ khoẻ",1.0,
bài hát như cc,1.0,
"vcl, đúng là cuộc đời không như mơ",1.0,
"đm, lag vãi nồi",1.0,
"xem phim như con cặc, chán vãi",1.0,
"djtme, tốn tiền vãi lồn",1.0,
"đậu má, sao lại thế này?",1.0,
"lozz, tưởng gì hay lắm",1.0,
"vcl, hôm nay xui xẻo thật",1.0,
"djtme, tắc đường kinh khủng",1.0,
"game như cức, chơi chán bỏ mẹ",1.0,
"đm, lại phải làm lại từ đầu",1.0,
"lozz, tính ra cũng như không",1.0,
"vcl, đúng là không thể tin được",1.0,
"djtme, quên mất tiêu rồi",1.0,
"sách gì như con cặc, đọc chán vãi",1.0,
"đm, mạng yếu như lìn",1.0,
"lozz, thất vọng hết sức",1.0,
dm phim gì đâu mà chán vcl,1.0,
thằng lồn nào làm rớt đồ đạc ra vậy?,1.0,
địt mẹ kẹt xe muốn điên cái đầu,1.0,
vl cái game lag vãi cả cứt,1.0,
lozz muốn chửi thề cho bớt stress,1.0,
"dm làm ăn như cc, mất hết cả hứng",1.0,
vcl nay bị sếp chửi sml,1.0,
đm đi đường gặp toàn mấy thằng ngu,1.0,
lozz cái điện thoại hết pin đúng lúc cần,1.0,
cmm đéo hiểu sao lại làm được như vậy,1.0,
má nó cái bài tập khó vãi cả lồn,1.0,
đụ mẹ sáng sớm đã đen đủi,1.0,
"con mẹ nó, mưa gì mà mưa hoài",1.0,
vcc cái máy tính chạy chậm như rùa,1.0,
lozz đứa nào tắt nhạc vậy?,1.0,
dm đói muốn lả người,1.0,
"đụ má, mất ngủ mấy đêm rồi",1.0,
vcl cái giá mắc như quỷ,1.0,
thằng lồn nào mở nhạc ầm ĩ vậy?,1.0,
đm deadline dí muốn sml,1.0,
dm phim gì đâu mà chán vcl,1.0,
đm đường kẹt xe vãi cả lồn,1.0,
thằng lồn nào làm rớt cái này,1.0,
đụ mẹ lại mất điện giữa chừng,1.0,
"nóng vcl ra ấy, như lò thiêu",1.0,
địt mẹ nhạc như cc,1.0,
má ơi mắc cười vl,1.0,
làm ăn như cái lồn,1.0,
cmt clgt,1.0,
vãi lồn cái áo đẹp ghê,1.0,
địt mẹ quên mẹ ví ở nhà rồi,1.0,
cái đéo gì cũng phàn nàn,1.0,
đéo hiểu sao luôn ấy,1.0,
dm đói vãi cả lồn,1.0,
vcl mưa to như trút nước,1.0,
djtme game khó vl,1.0,
má nó lag lag hoài khó chịu vl,1.0,
clgt bữa nay thứ mấy,1.0,
đéo mẹ xui dã man,1.0,
đụ má tức ghê,1.0,
dm phim hay vc cac ban oi,1.0,
"thoi roi, vcl may hom nay lu bu qua",1.0,
"dkm, lai mat mang roi chán vãi",1.0,
"chet me, quen khong tat bep",1.0,
lozz lam mai khong xong viec nay,1.0,
buoi sang ma da met vcl ra roi,1.0,
"djt me, sao toan gap chuyen xui vay troi",1.0,
"con cac, lai biet thu roi",1.0,
vcl cai game kho vl ra ay,1.0,
dm tran nay thua vi dong doi ngu nhu cho,1.0,
"chet tieng, an het roi con dau",1.0,
"lol, mua hang ma giao hang lau kinh khung",1.0,
dkm nhac gi ma on ao vcl,1.0,
"troi oi, dau bung vcl ra ay",1.0,
buoi toi ma con phai lam viec la vcl,1.0,
"me oi, cai gi ma dat do the nay",1.0,
dcm mua he nong vcl ra ay,1.0,
"lozz, lai phai lam lai tu dau roi",1.0,
"di me, cuoc song kho khan vl",1.0,
dm thuc khuya day som met vcl,1.0,
