clean_text,label_name,pred_name
ai nhanh hơn tui,Clean,Hate
thối_nát,Offensive,Clean
còn này thật hoc,Hate,Clean
vu hoang lan dua vo hai len kenh duoc cong dong xem dong qua mong sao ong dung mac benh de dien hai cong dong mang xem vui thoi dich benh nay,Clean,Offensive
cộng_sản nói về trần dần,Clean,Offensive
được anh ưi,Clean,Offensive
con ngọc trâm con chia_sẻ cô rồi,Clean,Offensive
đi lang_thang vu_vơ mà cũng gặp nhà chó quyền : ) ~ chịu_thua,Hate,Clean
"em sẽ hay học hơn nếu lớp những bạn nam khoẻ , dai_sức , . : 3",Clean,Offensive
góc nghiêng xuất_sắc dữ vậy thầy : ) ),Clean,Offensive
"bị giải_tỏa nhưng đền_bù không thỏa_đáng , cả nhà sắp mất bát cơm nên làm liều .",Hate,Clean
trang sao mày không ông đấy hôn,Clean,Hate
abe muôn_năm 😂,Clean,Offensive
"được trở_lại 15 năm trước với cái cách suy_nghĩ này thì mình hoàn_thiện bản_thân được tốt hơn . tóm lại cuộc_sống không chữ \ "" giá_như \ """,Clean,Hate
"biết_bao_nhiêu vụ đi bắt người bị quay xong bảo bắt_bớ dân lành ? thì địt mẹ bây_giờ ca nó chờ đủ hết mọi thủ_tục cần_thiết nó mới dám bắt chứ không thì địt mẹ "" cư_dân mạng "" chửi sml ra à ?",Clean,Hate
"lão già này mở được mắt rôi à , năm 2022 quoay đầu về bờ , đúng đồ dở hết đường đi . võ ông đánh gà không tụt lông .",Hate,Clean
"độ mixi : 2 viên ốp rồi bô ơi , yếu vãi lon rồi em ơi",Clean,Offensive
thịt gà kêu thịt chó kiáaa : (,Clean,Offensive
tổ sử mấy thằng này chỉ bênh_vực nhau . thế_nào gạt tay ? ? lỡ như thằng nhà_báo nó đấm vỡ mõm thằng ca xong nó bảo chỉ gạt tay thì xử thằng nhà_báo không ? ? toàn làm_trò_hề thôi bọn ca chó này ! !,Hate,Offensive
con di ~ dang hang leo rank,Offensive,Clean
chú lại đùa : vậy,Clean,Hate
dm . đlq tao fan mình hiếu nhé,Offensive,Clean
lạy chúa năm mô a_di_đà phật,Clean,Offensive
bạy bạ à nghen úc mới nơi ung_thư nhât thế_giới . nói sách mách co chứng,Clean,Hate
cường nguyễn bọn nó còn lấy cái ngón chỏ xỏ vào làm gì ý . mà xỏ xong cả lũ cười . đéo hiểu,Offensive,Clean
yêu nhau bác_sĩ nói cưới thì cưới = ) ),Clean,Offensive
nó mỗi thế thôi 1 lũ lao vào chửi nó không ra con_người . vl thật bọn trẻ,Hate,Offensive
duy trần xin video với bạn,Clean,Hate
thầy thì kinh rồi ráng làm giáo_án popy sách phép ok,Clean,Offensive
"chi mac đo vang dep qa , rat sang",Clean,Offensive
"toi dong y voi ong tran_dan su that dung nhu vay , chinh toi cung co suy nghi tu luc moi bat dau vi khuan moi lan tran o trung quoc , toi không phai la nha tien tri nhung toi co mot giac quan thu 6 , toi chi cau xin on tren phu do the gioi som binh an ,",Clean,Hate
liên_quan gì đến mấy đứa đấy không ? ? 🙃 🙃,Clean,Hate
ba nay nge noi bu cu chau ba ne,Hate,Offensive
nguyễn minh ngọc đéo hiểu sao tao nhìn ảnh nào cx thấy chữ lồn,Offensive,Hate
sử_dụng tuyệt_chiêu_bổn môn tam kê gáy đi thầy iu 😅,Clean,Offensive
tiền đi du_học . học gì củng giỏi mỗi học cái ý_thức ngu .,Offensive,Hate
nguyen the anh thế anh hay táp chứ đ phải hai tám : ) ),Clean,Offensive
tú chất_độc màu_da_cam = ),Clean,Hate
quan_chức nhà_nước mà cứ như_vầy thì sao được lòng dân 😡,Clean,Offensive
nhìn duyên nhờ,Clean,Offensive
"đang bận bắt trộm chim , bẫy dân , hút máo đồng_cốt : vậy",Clean,Hate
sông quá thì không cá,Clean,Offensive
nguyen thanh nhan haha,Clean,Offensive
"đây con "" bong sắc "" hả mng . tui tưởng đâu gái chứ , 🙏",Clean,Offensive
"dạ bác ấy 41 tuổi , đi_đứng không cẩn_thận ngã vào xe nên em bị tạm đình_chỉ ạ : vậy",Clean,Offensive
qđ ít lien quan lắm,Clean,Offensive
chi oi e so phon duoc o vay,Clean,Offensive
mk sem ma nhu nguoi dien cuoi mot mk co ai nhu rui hok 😂 🤣 😂,Clean,Hate
nghe thấy mà chán jack vào kicm rời xa sai_lầm cả 2,Clean,Hate
thanh_niên chuyên_gia đang ăn thì ngủ_gật : ) ),Clean,Offensive
toàn chó không,Offensive,Hate
nguyễn huỳnh thanh như hqua quên chụp kiểu này nè má 😄,Clean,Hate
nhìn mặt biết lòng_dạ_con mụ này thế_nào rồi 🤮,Hate,Offensive
phạm văn lộc ido,Clean,Hate
chắc đang bị ngạt_mũi nên mở mồm ra thở đấy mà : vậy,Clean,Offensive
sắp thành triều_tiên đông nam á cmnr nhờ sự lảnh đạo tài_tình sáng_suốt đảng cơm sườn .,Hate,Clean
nguyễn đức thắngg,Clean,Hate
oh,Clean,Offensive
thuỳ_dương đi biển đừng ăn mấy con này : 3,Clean,Offensive
"cô ba chở vàng qua mỹ : ) ) nghe hư_cấu vl , mày vào xem ký_sự 30 / 4 đi nhé",Offensive,Hate
số điện_thoại em 0889102213 hiện em làm công_nhân o sai gon,Clean,Hate
"đầu_tư kd đừng lẫn_lộn tình_cảm , nể_nang tin_tưởng ai hết . mua 1 cái nhà ở cũng còn xem_xét các điều_luật , điều_khoản , hợp_đồng thoả_thuận , tham_khảo giá chán , chê mới dám quyết . để_ý xem các công_ty bđs , ngoài vị_trí đẹp , tiện , sang , thương_hiệu còn dàn gái đẹp môi_giới rất xinh & khéo nữa ( vài dòng múa rìu qua mắt thợ )",Clean,Hate
"hm , khá sệ",Clean,Offensive
vs e abe chỉ đẹp gái thôi,Clean,Offensive
trường giang mình không cố_ý tranh_cãi . . nhưng thực_sự chị ấy cố_tình khai_báo sai sự_thật đi qua nhiều nước để không cần cách_li 😌 😌,Clean,Hate
người gì đâu mà chưởi người việt nam mình trưởi người_ta quá trời đúng bã chưa thấy quan_tài chưa đổ lệ,Hate,Clean
mỹ giúp chứ ai vào đây,Clean,Hate
"ôi , người thầy khen mình cao tại asus đây mà = )",Clean,Offensive
ông nội châu này chắc be de ha mọi người,Clean,Offensive
cuong ly dinh zừa,Clean,Hate
nghe iphone nhưng lại android : ( (,Clean,Hate
mồ tổ cha bọn nó làm_trò_hề với dân . một bè lủ hành dân để làm moi tiền dân . .,Hate,Offensive
phạm tuyên_huấn chong xáng : 3,Clean,Offensive
"bác_sĩ "" y . tao . mày . l "" - _ - phạm_tội hiếp_dâm mà cần gì phải giấu tên ! vụ này nên thưa ra tòa chứ kĩ luật thì nhẹ quá",Clean,Hate
1531 nghìn_tỷ đola = 15310 tỷ đola ôi mẹ ơi,Clean,Offensive
thằng cường nói không sai,Clean,Offensive
sao bác không đốn cửa tất_cả cửa_khẩu còn qua_lại thì còn dich bệnh nhiều người vì đồng_tiền nên không biết mình người hây súc_vật đâu bác ơi,Hate,Clean
ngon thật đấy hehe,Clean,Hate
đúng ydol 😅,Clean,Hate
khúc chụp điện_thoại le lưỡi liếm anh châu thấy cưng dể sợ,Clean,Offensive
cực_kì thuyết_phục,Clean,Hate
a tôi,Clean,Offensive
mẫu_giáo chương_trình thpt không dạy môn làm từ_thiện nha .,Clean,Hate
được a êi,Clean,Offensive
tẩy cmn chay ngay luôn cái dn khốn_nạn bọn toà_án ăn hùa,Hate,Clean
i love you to cờ mo ❤ ️ ❤ ️,Clean,Offensive
liên_quan vãi cả l bạn ạ : ),Clean,Offensive
sao không lấy tên linh láo lồn nhỉ ae ? ?,Hate,Offensive
chi dep lam roi,Clean,Offensive
giống nhau như hai giọt nước khác mỗi cái mặt anh ạ,Clean,Offensive
được thực_sự = ),Clean,Offensive
bớt bớt dô diên dùm cái nha_😒,Offensive,Clean
nghe giọng phucdu rap chã phêu được tí nào,Clean,Offensive
hoài an trịnh mật_vụ đây sao 🤣,Clean,Hate
tuấn nguyễn xem cách_ly đi a,Clean,Hate
mình đây ư,Clean,Offensive
"yên_tâm về việt nam thành phế vật ngay ae ạ . nước_ngoài nó chỉ fuck you , oh shit . còn về việt nam thì không được đmm thì đcmm hoặc độu má mày . phế chắc_chắn 🤣",Offensive,Clean
jack với kicm hợp_tác lại thì may_ra : ) ),Clean,Hate
trung tấu hài,Clean,Hate
lai chim chửi máy đứa trẻ trâu pat ! đi chị,Clean,Offensive
"ok thầy , cố_gắng nha thầy iu < 3",Clean,Offensive
đeo tai phone vào nhạc to hơn thì sẽ nghe tốt hơn đấy,Clean,Offensive
nói biết thì lại tự_ái . thôi tao chỉ nhắc nhẹ vậy thôi . chúng mày thấy hợp_lý thì tự_nhiên làm theo .,Clean,Offensive
"ngu thì chết , phải vì chính_nghĩa thì không bị hậu_quả . cứ chính_trực thì ai làm được gì mình .",Clean,Offensive
hahaha . mvp nỗi tiếng r,Clean,Offensive
"2 người em yêu_quý nhất team sbtc , chỉ sau cô linh dolce",Clean,Offensive
anh nguyen phải con hnay e c xem không nhờ ? : ),Clean,Offensive
từ thôi các bro,Clean,Offensive
dư_luận viên gì ? ? mấy thằng này ai ? họ ngưởi bảo_vệ chất_độc hã ?,Clean,Hate
vải now tốt nè,Clean,Offensive
z cô xây nhà bằng vàng nguyên khối ik để thể_hiện mk giàu hơn tất_cả mọi người,Clean,Hate
anh đấu trực_tiếp dây_điện nhà vào người anh nhé . công_tơ điện sẽ chạy ngược được trả lại tiền đó : vv,Clean,Offensive
sela kit clear petland phụ_đạo để abe làm hết 😎,Clean,Hate
lái_xe đưa ông_già về quê cẩn_thận nha tòi súng 🤣 🤣,Clean,Offensive
"lắng xuống vì báo đài không đưa tin nữa , chứ nóng thì vẫn nóng nào giờ : (",Clean,Hate
"biết tham_nhũng bn , 10 phần nộp lại 2 - 3 . cùng , tính cả r",Clean,Hate
sang_năm mới nhiều giáo_án mới hay hơn nha abe : ) ),Clean,Hate
bữa nào lấy cây đơm vô đầu sena 1 lần đi abe ! nó giỡn mặt hơi nhiều 😂,Clean,Offensive
d ' đức d hiểu nhìn cái hình cừ ỉa,Clean,Hate
"hợp_đồng dcs với tàu thôi nhá , đéo phải dân .",Hate,Offensive
chị dẹp quá,Clean,Offensive
"gà mà không biết gáy con gà con , rambo quả nade đẹp vc các ban ưi",Clean,Hate
nguyễn nghĩa mi lúc mô không nứng,Hate,Offensive
: ( vậy,Clean,Offensive
nhập vậy rồi nó đơ luôn sao vậy các bro,Clean,Offensive
chỉ có_thể việt_nam .,Clean,Hate
tien loc truong l * * ấy bạn,Hate,Clean
"so_sánh hay nhể , đây mang_tiếng đồng_bào mà làm cái như thế này xong đem so_sánh với cái nước xa_tít_tắp , nực_cười .",Clean,Hate
balight liên_minh susan hay hơn 😂,Clean,Offensive
anh ba tới ngay,Clean,Offensive
. cười hônq dám cười lớn bị người_nhà nói nhắn_tin với ny,Clean,Offensive
my hi_hi hay không bồ định đi xem nhg thấy rì viu không ok mấy 🤨,Clean,Hate
giàu thường hay quên cách ăn_mặc á : ) ),Offensive,Hate
nhỏ áo đen tên hơni phải hk,Clean,Offensive
sếp mình cx biết nói đạo_lí,Clean,Offensive
trang huynh kế_toán đi đẻ rồi,Clean,Offensive
ổn mà anh,Clean,Offensive
refund được đi thái lan . còn anh vẫn không vào dc tym em,Clean,Offensive
lúc_nào đi gank cũng đem giáo_án nâng_cấp băng_giá_cả,Clean,Offensive
già mà tập_quyền_vậy . coi . khỏe . re .,Clean,Offensive
trà_my cô chơi freestyle nên muốn để sao để : ),Clean,Hate
mình lên fc lâu r mà nó lại gửi tb fc tuần này như nào ? ?,Clean,Offensive
"tui thích bà này , nói_chuyện thẳng_thắn không màu_mè .",Clean,Offensive
thắm thum_thủm,Clean,Offensive
hoàn châu tn chờ thông_báo : vậy,Clean,Hate
"cái này trách nó cũng chả được , phải cái gì dính đén tàu chửi đâu , rõ_ràng nó chặn nc từ bên địa_phận nc nó , bh nó xả ra ai cấm được nó nào , vs lại cứ làm như nó xả để lũ mình , cái này do địa_hình thì chịu thôi",Clean,Hate
"page thối_nát . . : ) ) cứ ông_ổng như lợn rống . . giỏi về đây mà cách_mạng , tao theo . . : ) )",Hate,Offensive
trao_đổi với biển đảo việt_nam chăng ?,Clean,Offensive
trao học_bổng trò này,Clean,Hate
ước gì trường công_nghiệp nghỉ vô thời_hạn mà vẫn qua môn nhỉ,Clean,Hate
like chéo avt mn ơi tết_nhất đến đít rồi,Clean,Hate
"bạn ơi , nhiều khi những ng đó lại rất giàu nha bạn , còn những ng ngồi du_lịch nói đạo_lí thường thì nợ ngập_đầu , ng giàu rất bình_dị hay giấu",Clean,Hate
kg chị một ngàn đô lận đó nhe,Clean,Offensive
xạo thặc,Clean,Offensive
tuy tóc mình cháy nhưng mình vẫn ổn 🙄,Clean,Offensive
hôm_nay a mệt giã rời . ngày_mai a cũng thế . nhưng nếu có_thể bên e thì cho_dù mệt e cũng sẽ chạy thật nhanh đến bên e,Clean,Hate
bui hoang hay anh ơi,Clean,Offensive
vẫn mãi iu anh,Clean,Offensive
thêm tôi like nữa tròn 10.0,Clean,Offensive
hello mấy đứa lại thầy đây 🤣,Clean,Hate
- hóng top 1,Clean,Hate
mãi yêu cô < 3,Clean,Hate
iu cô gái khơ me hàm_răng trắng tác cái l * * đen_thui 🙏 🙏,Hate,Offensive
tất_nhiên vẫn câu cửa_miệng . -> phản_động,Clean,Offensive
lên top chỉ qua được ng ta ủng_hộ sau vụ_việc thg kicm nhạc dell hay chổ nào,Hate,Clean
nghe rất vô_lý cũng rất thuyết_phục,Clean,Offensive
thầy ba các e đây = ),Clean,Offensive
tối nay về stream nha anh . hôm_qua chờ anh vã lắm rồi anh ưi,Clean,Hate
khổ anh : ) ),Clean,Hate
idol em đẹp quá,Clean,Offensive
ôi cái đất_nước mình,Clean,Hate
hoang_mang 😱,Offensive,Clean
xin top các anh_em bộ_tộc,Clean,Hate
tóc ăn đồ cức đẹp quá anh tộc ơi : ) ),Clean,Offensive
cầu_mong linh hon e dc siêu_thoát va cung mong luat phap cua viet nam cung nhu đảng csvn hay khoan_hồng bác chay xe xích lo vi cs miu sinh ng lao dong cung không ai muon nhu vay ah,Clean,Hate
địt_mẹ chúng_mày cmt lịch_sự chút đi . . 😁 😁,Hate,Clean
phúc toàn bạn người có_ăn có_học hãy làm chuyện ít xã_hội những người bệnh tâm_thần đáng thương lắm bạn,Clean,Offensive
tiếc ziên = tất_nhiên 😥,Clean,Offensive
bài này jack không hay = mấy bài trước đây .,Clean,Hate
bán mẹ nước rồi còn đâu .,Offensive,Clean
chị tao đẹp gái qá .,Clean,Hate
ý_thức như kặc .,Offensive,Clean
"khuyên ông nên đi xét_nghiệm , tiểu_đường , huyết_áp , tuỵ gan , đục thuỹ tinh_thể .",Clean,Offensive
đất_nước ta bao_nhiêu thành_phần nông_dân lao_động phổ_thông với đồng_lương thu_nhập rất thấp . bà bộ_trưởng vạch ra được một lộ_trình để cải_thiện tình_trạng thu_nhập quá thấp người dân chưa ? nếu đến năm 2020 mà vẫn è_ạch với việc xoá nó,Clean,Hate
a vũ khắc tiệp nhỉ 👌 🏻 👌 🏻 được r,Clean,Offensive
con bóng này vào làm gì me bóng,Hate,Clean
gửi nhà tiên_tri trần dần 1 câu hỏi thôi : mới_đây thôi một_số nơi trên thế_giới xuất_hiện hiện_tượng mặt_trăng đỏ . về mặt tâm_linh xin ông ý_kiến về hiện_tượng này . theo tôi được biết hiện_tượng này xẽ còn xuất_hiện vài lần nữa năm nay,Clean,Offensive
"mv đẹp , khánh vân đẹp , quảng_cáo compact tpc , beat xập_xình bập bình khá , lyrics với cái giọng jack hòa quyện nghe hơi tếu = ) )",Clean,Hate
bk,Clean,Offensive
"nó không cộng điểm , mà nó thí_sinh rớt bớt thôi , bà chị gặp vụ này r : ) thi điểm_cao vẫn rớt nhé",Offensive,Hate
cay_vl,Offensive,Clean
mạng lag quá nên mn cũng không quan tamy,Clean,Hate
nước anh không chữa sợ chết nên mới về vn,Clean,Offensive
laik lý_do,Clean,Offensive
' giảm hỏng được thèm ăn quài sao giảm ' ' 😂,Clean,Offensive
cuộc_sống bộn_bề quá . mệt_mỏi . muốn bé mãi,Clean,Offensive
tạo nghiệp sương sương . . 😅,Clean,Offensive
biết nhật cũng người này người kia nhưng chú bao_nhiêu tuổi rồi mà hành_động ấu_trĩ như thế 😖,Hate,Clean
dương quỳnh anh trung lờ_đờ,Clean,Offensive
bùi hiền từ 2 năm trước rồi mà,Clean,Offensive
văn nguyễn tua khúc 30p nói kiếm nguồn hàng mới gì đó đó 😅 kiếm chổ nào giả mà giống thiệt xíu á chắc,Clean,Hate
e xin cái link báo cái .,Clean,Hate
cô hiếu đẹp quá à . lớp du chu cà_mo,Clean,Hate
đáng yew thực_sự : ) ),Clean,Offensive
trải nghiệm riêng rồi quay về không 🤣,Clean,Offensive
về 572 gia định mà đòi đất . không . . già mà ngu vl,Hate,Offensive
anlonroi,Offensive,Clean
đây nữa nè ađ không,Clean,Offensive
thầy ra giáo_án nào cũng chất như nước_cất,Clean,Offensive
cười không ngậm được miệng luôn anh hahahahaa,Clean,Offensive
ổn quá thầy,Clean,Offensive
già mất_nết quá,Hate,Offensive
"anh độ linh hồ , anh chip đấng , anh quang linh vật",Clean,Hate
"ông thầy dạy mac - le tui phán "" mĩ cũng không phải dân_chủ , chỉ 2 đảng tranh_cử , tất_cả đều xếp_đặt trước cả rồi """,Clean,Hate
bảo nguyễn đang sd fpt cũng rất yếu,Clean,Offensive
